company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_info  mi, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,ml.movie_id=mi.movie_id,mc.company_type_id=ct.id,mc.movie_id=mi.movie_id,ml.movie_id=mk.movie_id,mi.movie_id=t.id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mk.movie_id=mi.movie_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#country_code,=,[us],keyword,=,number-in-title,kind,=,distributors#130320.0#62824.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,mc.company_type_id=ct.id,ml.movie_id=mk.movie_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#production_year,>,1950,country_code,=,[ca]#131603.0#14177.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,mc.company_type_id=ct.id,ml.movie_id=mk.movie_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#production_year,>,1950,country_code,=,[ca]#131603.0#9951.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,mc.company_type_id=ct.id,ml.movie_id=mk.movie_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#production_year,>,1950,country_code,=,nan#131603.0#3876.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,mc.company_type_id=ct.id,ml.movie_id=mk.movie_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#country_code,=,[hu],production_year,>,1950#131603.0#17417.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_info  mi, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,ml.movie_id=mi.movie_id,mc.company_type_id=ct.id,mc.movie_id=mi.movie_id,ml.movie_id=mk.movie_id,mi.movie_id=t.id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mk.movie_id=mi.movie_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#country_code,=,[us],keyword,=,new-york-city,kind,=,distributors#62813.0#62814.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,mc.company_type_id=ct.id,ml.movie_id=mk.movie_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#production_year,>,1950,country_code,=,[co]#131603.0#14225.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,mc.company_type_id=ct.id,ml.movie_id=mk.movie_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#production_year,>,1950,country_code,=,[si]#131603.0#14225.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,mc.company_type_id=ct.id,ml.movie_id=mk.movie_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#production_year,>,1950,country_code,=,[us]#131603.0#9951.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,mc.company_type_id=ct.id,ml.movie_id=mk.movie_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#production_year,>,1950,country_code,=,[br]#131603.0#9951.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,mc.company_type_id=ct.id,ml.movie_id=mk.movie_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#production_year,>,1950,country_code,=,nan#131603.0#3876.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,mc.company_type_id=ct.id,ml.movie_id=mk.movie_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#country_code,=,[gr],production_year,>,1950#131603.0#14219.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,mc.company_type_id=ct.id,ml.movie_id=mk.movie_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#production_year,>,1950,country_code,=,[us]#131603.0#21700.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,mc.company_type_id=ct.id,ml.movie_id=mk.movie_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#country_code,=,[gr],production_year,>,1950#133216.0#12341.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,mc.company_type_id=ct.id,ml.movie_id=mk.movie_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#country_code,=,[cy],production_year,>,1950#131603.0#14176.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,mc.company_type_id=ct.id,ml.movie_id=mk.movie_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#production_year,>,1950,country_code,=,[us]#131603.0#14047.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_info  mi, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,ml.movie_id=mi.movie_id,mc.company_type_id=ct.id,mc.movie_id=mi.movie_id,ml.movie_id=mk.movie_id,mi.movie_id=t.id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mk.movie_id=mi.movie_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#country_code,=,[us],kind,=,productioncompanies,keyword,=,dream#62813.0#62813.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,mc.company_type_id=ct.id,ml.movie_id=mk.movie_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#production_year,>,1950,country_code,=,nan#131603.0#3876.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,mc.company_type_id=ct.id,ml.movie_id=mk.movie_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#production_year,>,1950,country_code,=,[fr]#131603.0#14191.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,mc.company_type_id=ct.id,ml.movie_id=mk.movie_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#country_code,=,[gb],production_year,>,1950#131603.0#9951.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,mc.company_type_id=ct.id,ml.movie_id=mk.movie_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#production_year,>,1950,country_code,=,[us]#133216.0#16425.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,mc.company_type_id=ct.id,ml.movie_id=mk.movie_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#country_code,=,[gb],production_year,>,1950#131603.0#9951.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,mc.company_type_id=ct.id,ml.movie_id=mk.movie_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#production_year,>,1950,country_code,=,[us]#131603.0#14216.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,mc.company_type_id=ct.id,ml.movie_id=mk.movie_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#production_year,>,1950,country_code,=,nan#131603.0#3876.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,mc.company_type_id=ct.id,ml.movie_id=mk.movie_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#production_year,>,1950,country_code,=,[us]#131603.0#14216.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,mc.company_type_id=ct.id,ml.movie_id=mk.movie_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#production_year,>,1950,country_code,=,[us]#131603.0#14216.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,mc.company_type_id=ct.id,ml.movie_id=mk.movie_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#production_year,>,1950,country_code,=,[jp]#131603.0#14179.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_info  mi, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,ml.movie_id=mi.movie_id,mc.company_type_id=ct.id,mc.movie_id=mi.movie_id,ml.movie_id=mk.movie_id,mi.movie_id=t.id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mk.movie_id=mi.movie_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#keyword,=,non-fiction,country_code,=,[nl],kind,=,productioncompanies#42875.0#42696.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,mc.company_type_id=ct.id,ml.movie_id=mk.movie_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#production_year,>,1950,country_code,=,[it]#131603.0#14179.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,mc.company_type_id=ct.id,ml.movie_id=mk.movie_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#production_year,>,1950,country_code,=,[us]#131603.0#9951.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,mc.company_type_id=ct.id,ml.movie_id=mk.movie_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#country_code,=,[gb],production_year,>,1950#131603.0#14183.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,mc.company_type_id=ct.id,ml.movie_id=mk.movie_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#production_year,>,1950,country_code,=,[fi]#131603.0#14215.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,mc.company_type_id=ct.id,ml.movie_id=mk.movie_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#production_year,>,1950,country_code,=,[us]#131603.0#14215.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,mc.company_type_id=ct.id,ml.movie_id=mk.movie_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#production_year,>,1950,country_code,=,[us]#131603.0#9951.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,mc.company_type_id=ct.id,ml.movie_id=mk.movie_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#production_year,>,1950,country_code,=,[us]#133222.0#12341.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,mc.company_type_id=ct.id,ml.movie_id=mk.movie_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#country_code,=,[gb],production_year,>,1950#133222.0#12341.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,mc.company_type_id=ct.id,ml.movie_id=mk.movie_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#production_year,>,1950,country_code,=,nan#131603.0#3876.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,mc.company_type_id=ct.id,ml.movie_id=mk.movie_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#production_year,>,1950,country_code,=,[jp]#131603.0#9951.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_info  mi, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,ml.movie_id=mi.movie_id,mc.company_type_id=ct.id,mc.movie_id=mi.movie_id,ml.movie_id=mk.movie_id,mi.movie_id=t.id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mk.movie_id=mi.movie_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#keyword,=,non-fiction,country_code,=,[nl],kind,=,productioncompanies#42875.0#42838.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,mc.company_type_id=ct.id,ml.movie_id=mk.movie_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#production_year,>,1950,country_code,=,nan#131603.0#3876.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,mc.company_type_id=ct.id,ml.movie_id=mk.movie_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#country_code,=,[gb],production_year,>,1950#131603.0#14177.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,mc.company_type_id=ct.id,ml.movie_id=mk.movie_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#production_year,>,1950,country_code,=,[us]#131603.0#9951.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,mc.company_type_id=ct.id,ml.movie_id=mk.movie_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#production_year,>,1950,country_code,=,[de]#131603.0#23246.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,mc.company_type_id=ct.id,ml.movie_id=mk.movie_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#production_year,>,1950,country_code,=,[us]#131603.0#9951.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,mc.company_type_id=ct.id,ml.movie_id=mk.movie_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#production_year,>,1950,country_code,=,[us]#131603.0#14385.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,mc.company_type_id=ct.id,ml.movie_id=mk.movie_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#production_year,>,1950,country_code,=,nan#131603.0#3876.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,mc.company_type_id=ct.id,ml.movie_id=mk.movie_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#production_year,>,1950,country_code,=,[us]#131603.0#9951.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,mc.company_type_id=ct.id,ml.movie_id=mk.movie_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#country_code,=,[gb],production_year,>,1950#131603.0#9951.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,mc.company_type_id=ct.id,ml.movie_id=mk.movie_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#country_code,=,[gb],production_year,>,1950#131603.0#9951.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_info  mi, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,ml.movie_id=mi.movie_id,mc.company_type_id=ct.id,mc.movie_id=mi.movie_id,ml.movie_id=mk.movie_id,mi.movie_id=t.id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mk.movie_id=mi.movie_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#keyword,=,non-fiction,country_code,=,[nl],kind,=,productioncompanies#42875.0#42764.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,mc.company_type_id=ct.id,ml.movie_id=mk.movie_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#production_year,>,1950,country_code,=,[us]#131603.0#18462.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,mc.company_type_id=ct.id,ml.movie_id=mk.movie_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#production_year,>,1950,country_code,=,[nl]#131603.0#14180.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,mc.company_type_id=ct.id,ml.movie_id=mk.movie_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#production_year,>,1950,country_code,=,[br]#131603.0#17417.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,mc.company_type_id=ct.id,ml.movie_id=mk.movie_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#country_code,=,[gb],production_year,>,1950#131603.0#14180.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,mc.company_type_id=ct.id,ml.movie_id=mk.movie_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#production_year,>,1950,country_code,=,[ca]#131603.0#9951.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,mc.company_type_id=ct.id,ml.movie_id=mk.movie_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#production_year,>,1950,country_code,=,[ca]#131603.0#9951.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,mc.company_type_id=ct.id,ml.movie_id=mk.movie_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#production_year,>,1950,country_code,=,[ca]#131603.0#9951.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,mc.company_type_id=ct.id,ml.movie_id=mk.movie_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#production_year,>,1950,country_code,=,nan#131603.0#3876.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,mc.company_type_id=ct.id,ml.movie_id=mk.movie_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#production_year,>,1950,country_code,=,[us]#131603.0#9951.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,mc.company_type_id=ct.id,ml.movie_id=mk.movie_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#production_year,>,1950,country_code,=,[us]#131316.0#11821.0
