company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_info  mi, movie_keyword  mk, movie_link  ml, title  t#ml.movie_id=mk.movie_id,t.id=mc.movie_id,mc.movie_id=mi.movie_id,mi.movie_id=t.id,mc.company_type_id=ct.id,ml.movie_id=mc.movie_id,mk.movie_id=mi.movie_id,lt.id=ml.link_type_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,t.id=mk.movie_id,ml.movie_id=mi.movie_id,mk.keyword_id=k.id,ml.movie_id=t.id#k.keyword,=,number-in-title,cn.country_code,=,[us],ct.kind,=,distributors#130320.0#62824.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#ml.movie_id=mk.movie_id,t.id=mc.movie_id,mc.company_type_id=ct.id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,t.id=mk.movie_id,mk.keyword_id=k.id,ml.movie_id=t.id#t.production_year,>,1950,cn.country_code,=,[us]#131603.0#9951.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_info  mi, movie_keyword  mk, movie_link  ml, title  t#ml.movie_id=mk.movie_id,t.id=mc.movie_id,mc.movie_id=mi.movie_id,mi.movie_id=t.id,mc.company_type_id=ct.id,ml.movie_id=mc.movie_id,mk.movie_id=mi.movie_id,lt.id=ml.link_type_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,t.id=mk.movie_id,ml.movie_id=mi.movie_id,mk.keyword_id=k.id,ml.movie_id=t.id#k.keyword,=,number-in-title,cn.country_code,=,[us],ct.kind,=,productioncompanies#62813.0#62813.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_info  mi, movie_keyword  mk, movie_link  ml, title  t#ml.movie_id=mk.movie_id,t.id=mc.movie_id,mc.movie_id=mi.movie_id,mi.movie_id=t.id,mc.company_type_id=ct.id,ml.movie_id=mc.movie_id,mk.movie_id=mi.movie_id,lt.id=ml.link_type_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,t.id=mk.movie_id,ml.movie_id=mi.movie_id,mk.keyword_id=k.id,ml.movie_id=t.id#cn.country_code,=,[au],k.keyword,=,number-in-title,ct.kind,=,productioncompanies#42875.0#43059.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#ml.movie_id=mk.movie_id,t.id=mc.movie_id,mc.company_type_id=ct.id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,t.id=mk.movie_id,mk.keyword_id=k.id,ml.movie_id=t.id#t.production_year,>,1950,cn.country_code,=,[dk]#131603.0#30135.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#ml.movie_id=mk.movie_id,t.id=mc.movie_id,mc.company_type_id=ct.id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,t.id=mk.movie_id,mk.keyword_id=k.id,ml.movie_id=t.id#cn.country_code,=,nan,t.production_year,>,1950#131603.0#3876.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#ml.movie_id=mk.movie_id,t.id=mc.movie_id,mc.company_type_id=ct.id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,t.id=mk.movie_id,mk.keyword_id=k.id,ml.movie_id=t.id#t.production_year,>,1950,cn.country_code,=,[us]#131603.0#14188.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#ml.movie_id=mk.movie_id,t.id=mc.movie_id,mc.company_type_id=ct.id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,t.id=mk.movie_id,mk.keyword_id=k.id,ml.movie_id=t.id#t.production_year,>,1950,cn.country_code,=,[us]#131603.0#14188.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#ml.movie_id=mk.movie_id,t.id=mc.movie_id,mc.company_type_id=ct.id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,t.id=mk.movie_id,mk.keyword_id=k.id,ml.movie_id=t.id#t.production_year,>,1950,cn.country_code,=,[us]#131603.0#9951.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#ml.movie_id=mk.movie_id,t.id=mc.movie_id,mc.company_type_id=ct.id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,t.id=mk.movie_id,mk.keyword_id=k.id,ml.movie_id=t.id#t.production_year,>,1950,cn.country_code,=,[kr]#131603.0#9951.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#ml.movie_id=mk.movie_id,t.id=mc.movie_id,mc.company_type_id=ct.id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,t.id=mk.movie_id,mk.keyword_id=k.id,ml.movie_id=t.id#t.production_year,>,1950,cn.country_code,=,[us]#131603.0#9951.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#ml.movie_id=mk.movie_id,t.id=mc.movie_id,mc.company_type_id=ct.id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,t.id=mk.movie_id,mk.keyword_id=k.id,ml.movie_id=t.id#t.production_year,>,1950,cn.country_code,=,[us]#131603.0#9951.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#ml.movie_id=mk.movie_id,t.id=mc.movie_id,mc.company_type_id=ct.id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,t.id=mk.movie_id,mk.keyword_id=k.id,ml.movie_id=t.id#cn.country_code,=,[jp],t.production_year,>,1950#131603.0#14175.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#ml.movie_id=mk.movie_id,t.id=mc.movie_id,mc.company_type_id=ct.id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,t.id=mk.movie_id,mk.keyword_id=k.id,ml.movie_id=t.id#cn.country_code,=,[nl],t.production_year,>,1950#133216.0#12341.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_info  mi, movie_keyword  mk, movie_link  ml, title  t#ml.movie_id=mk.movie_id,t.id=mc.movie_id,mc.movie_id=mi.movie_id,mi.movie_id=t.id,mc.company_type_id=ct.id,ml.movie_id=mc.movie_id,mk.movie_id=mi.movie_id,lt.id=ml.link_type_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,t.id=mk.movie_id,ml.movie_id=mi.movie_id,mk.keyword_id=k.id,ml.movie_id=t.id#cn.country_code,=,[au],k.keyword,=,number-in-title,ct.kind,=,productioncompanies#42875.0#43145.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#ml.movie_id=mk.movie_id,t.id=mc.movie_id,mc.company_type_id=ct.id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,t.id=mk.movie_id,mk.keyword_id=k.id,ml.movie_id=t.id#t.production_year,>,1950,cn.country_code,=,[us]#131603.0#9951.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#ml.movie_id=mk.movie_id,t.id=mc.movie_id,mc.company_type_id=ct.id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,t.id=mk.movie_id,mk.keyword_id=k.id,ml.movie_id=t.id#t.production_year,>,1950,cn.country_code,=,[us]#131603.0#9951.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#ml.movie_id=mk.movie_id,t.id=mc.movie_id,mc.company_type_id=ct.id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,t.id=mk.movie_id,mk.keyword_id=k.id,ml.movie_id=t.id#cn.country_code,=,nan,t.production_year,>,1950#131603.0#6649.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#ml.movie_id=mk.movie_id,t.id=mc.movie_id,mc.company_type_id=ct.id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,t.id=mk.movie_id,mk.keyword_id=k.id,ml.movie_id=t.id#cn.country_code,=,[gb],t.production_year,>,1950#131603.0#9951.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#ml.movie_id=mk.movie_id,t.id=mc.movie_id,mc.company_type_id=ct.id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,t.id=mk.movie_id,mk.keyword_id=k.id,ml.movie_id=t.id#t.production_year,>,1950,cn.country_code,=,[us]#131603.0#22063.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#ml.movie_id=mk.movie_id,t.id=mc.movie_id,mc.company_type_id=ct.id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,t.id=mk.movie_id,mk.keyword_id=k.id,ml.movie_id=t.id#t.production_year,>,1950,cn.country_code,=,[us]#131603.0#14175.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#ml.movie_id=mk.movie_id,t.id=mc.movie_id,mc.company_type_id=ct.id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,t.id=mk.movie_id,mk.keyword_id=k.id,ml.movie_id=t.id#t.production_year,>,1950,cn.country_code,=,[us]#131603.0#17418.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#ml.movie_id=mk.movie_id,t.id=mc.movie_id,mc.company_type_id=ct.id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,t.id=mk.movie_id,mk.keyword_id=k.id,ml.movie_id=t.id#t.production_year,>,1950,cn.country_code,=,[us]#131603.0#14175.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#ml.movie_id=mk.movie_id,t.id=mc.movie_id,mc.company_type_id=ct.id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,t.id=mk.movie_id,mk.keyword_id=k.id,ml.movie_id=t.id#cn.country_code,=,[br],t.production_year,>,1950#131603.0#14175.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#ml.movie_id=mk.movie_id,t.id=mc.movie_id,mc.company_type_id=ct.id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,t.id=mk.movie_id,mk.keyword_id=k.id,ml.movie_id=t.id#t.production_year,>,1950,cn.country_code,=,[us]#131603.0#9951.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_info  mi, movie_keyword  mk, movie_link  ml, title  t#ml.movie_id=mk.movie_id,t.id=mc.movie_id,mc.movie_id=mi.movie_id,mi.movie_id=t.id,mc.company_type_id=ct.id,ml.movie_id=mc.movie_id,mk.movie_id=mi.movie_id,lt.id=ml.link_type_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,t.id=mk.movie_id,ml.movie_id=mi.movie_id,mk.keyword_id=k.id,ml.movie_id=t.id#cn.country_code,=,[au],k.keyword,=,number-in-title,ct.kind,=,productioncompanies#42875.0#42877.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#ml.movie_id=mk.movie_id,t.id=mc.movie_id,mc.company_type_id=ct.id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,t.id=mk.movie_id,mk.keyword_id=k.id,ml.movie_id=t.id#t.production_year,>,1950,cn.country_code,=,[us]#131603.0#9951.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#ml.movie_id=mk.movie_id,t.id=mc.movie_id,mc.company_type_id=ct.id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,t.id=mk.movie_id,mk.keyword_id=k.id,ml.movie_id=t.id#t.production_year,>,1950,cn.country_code,=,[de]#131603.0#9951.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#ml.movie_id=mk.movie_id,t.id=mc.movie_id,mc.company_type_id=ct.id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,t.id=mk.movie_id,mk.keyword_id=k.id,ml.movie_id=t.id#t.production_year,>,1950,cn.country_code,=,[de]#131603.0#17249.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#ml.movie_id=mk.movie_id,t.id=mc.movie_id,mc.company_type_id=ct.id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,t.id=mk.movie_id,mk.keyword_id=k.id,ml.movie_id=t.id#cn.country_code,=,[nl],t.production_year,>,1950#131603.0#17419.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#ml.movie_id=mk.movie_id,t.id=mc.movie_id,mc.company_type_id=ct.id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,t.id=mk.movie_id,mk.keyword_id=k.id,ml.movie_id=t.id#cn.country_code,=,[jp],t.production_year,>,1950#131603.0#14175.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#ml.movie_id=mk.movie_id,t.id=mc.movie_id,mc.company_type_id=ct.id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,t.id=mk.movie_id,mk.keyword_id=k.id,ml.movie_id=t.id#cn.country_code,=,[jp],t.production_year,>,1950#131052.0#14176.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#ml.movie_id=mk.movie_id,t.id=mc.movie_id,mc.company_type_id=ct.id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,t.id=mk.movie_id,mk.keyword_id=k.id,ml.movie_id=t.id#t.production_year,>,1950,cn.country_code,=,[us]#131603.0#9951.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#ml.movie_id=mk.movie_id,t.id=mc.movie_id,mc.company_type_id=ct.id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,t.id=mk.movie_id,mk.keyword_id=k.id,ml.movie_id=t.id#cn.country_code,=,[ca],t.production_year,>,1950#131303.0#39816.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#ml.movie_id=mk.movie_id,t.id=mc.movie_id,mc.company_type_id=ct.id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,t.id=mk.movie_id,mk.keyword_id=k.id,ml.movie_id=t.id#cn.country_code,=,nan,t.production_year,>,1950#131603.0#3876.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#ml.movie_id=mk.movie_id,t.id=mc.movie_id,mc.company_type_id=ct.id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,t.id=mk.movie_id,mk.keyword_id=k.id,ml.movie_id=t.id#cn.country_code,=,[nl],t.production_year,>,1950#131603.0#17845.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_info  mi, movie_keyword  mk, movie_link  ml, title  t#ml.movie_id=mk.movie_id,t.id=mc.movie_id,mc.movie_id=mi.movie_id,mi.movie_id=t.id,mc.company_type_id=ct.id,ml.movie_id=mc.movie_id,mk.movie_id=mi.movie_id,lt.id=ml.link_type_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,t.id=mk.movie_id,ml.movie_id=mi.movie_id,mk.keyword_id=k.id,ml.movie_id=t.id#cn.country_code,=,[au],k.keyword,=,number-in-title,ct.kind,=,productioncompanies#42875.0#43079.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#ml.movie_id=mk.movie_id,t.id=mc.movie_id,mc.company_type_id=ct.id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,t.id=mk.movie_id,mk.keyword_id=k.id,ml.movie_id=t.id#t.production_year,>,1950,cn.country_code,=,[us]#131052.0#15945.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#ml.movie_id=mk.movie_id,t.id=mc.movie_id,mc.company_type_id=ct.id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,t.id=mk.movie_id,mk.keyword_id=k.id,ml.movie_id=t.id#t.production_year,>,1950,cn.country_code,=,[us]#131603.0#9951.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#ml.movie_id=mk.movie_id,t.id=mc.movie_id,mc.company_type_id=ct.id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,t.id=mk.movie_id,mk.keyword_id=k.id,ml.movie_id=t.id#t.production_year,>,1950,cn.country_code,=,[us]#131603.0#9951.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#ml.movie_id=mk.movie_id,t.id=mc.movie_id,mc.company_type_id=ct.id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,t.id=mk.movie_id,mk.keyword_id=k.id,ml.movie_id=t.id#cn.country_code,=,[gb],t.production_year,>,1950#133216.0#12341.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#ml.movie_id=mk.movie_id,t.id=mc.movie_id,mc.company_type_id=ct.id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,t.id=mk.movie_id,mk.keyword_id=k.id,ml.movie_id=t.id#t.production_year,>,1950,cn.country_code,=,[us]#131603.0#9951.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#ml.movie_id=mk.movie_id,t.id=mc.movie_id,mc.company_type_id=ct.id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,t.id=mk.movie_id,mk.keyword_id=k.id,ml.movie_id=t.id#cn.country_code,=,nan,t.production_year,>,1950#131603.0#3876.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#ml.movie_id=mk.movie_id,t.id=mc.movie_id,mc.company_type_id=ct.id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,t.id=mk.movie_id,mk.keyword_id=k.id,ml.movie_id=t.id#cn.country_code,=,[tr],t.production_year,>,1950#133216.0#12341.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#ml.movie_id=mk.movie_id,t.id=mc.movie_id,mc.company_type_id=ct.id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,t.id=mk.movie_id,mk.keyword_id=k.id,ml.movie_id=t.id#t.production_year,>,1950,cn.country_code,=,[us]#131603.0#9951.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#ml.movie_id=mk.movie_id,t.id=mc.movie_id,mc.company_type_id=ct.id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,t.id=mk.movie_id,mk.keyword_id=k.id,ml.movie_id=t.id#t.production_year,>,1950,cn.country_code,=,[us]#131603.0#13320.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#ml.movie_id=mk.movie_id,t.id=mc.movie_id,mc.company_type_id=ct.id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,t.id=mk.movie_id,mk.keyword_id=k.id,ml.movie_id=t.id#t.production_year,>,1950,cn.country_code,=,[us]#131603.0#9951.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_info  mi, movie_keyword  mk, movie_link  ml, title  t#ml.movie_id=mk.movie_id,t.id=mc.movie_id,mc.movie_id=mi.movie_id,mi.movie_id=t.id,mc.company_type_id=ct.id,ml.movie_id=mc.movie_id,mk.movie_id=mi.movie_id,lt.id=ml.link_type_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,t.id=mk.movie_id,ml.movie_id=mi.movie_id,mk.keyword_id=k.id,ml.movie_id=t.id#k.keyword,=,father-son-relationship,cn.country_code,=,[us],ct.kind,=,distributors#62812.0#62812.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#ml.movie_id=mk.movie_id,t.id=mc.movie_id,mc.company_type_id=ct.id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,t.id=mk.movie_id,mk.keyword_id=k.id,ml.movie_id=t.id#t.production_year,>,1950,cn.country_code,=,[us]#131603.0#17441.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#ml.movie_id=mk.movie_id,t.id=mc.movie_id,mc.company_type_id=ct.id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,t.id=mk.movie_id,mk.keyword_id=k.id,ml.movie_id=t.id#t.production_year,>,1950,cn.country_code,=,[ar]#131603.0#14175.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#ml.movie_id=mk.movie_id,t.id=mc.movie_id,mc.company_type_id=ct.id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,t.id=mk.movie_id,mk.keyword_id=k.id,ml.movie_id=t.id#t.production_year,>,1950,cn.country_code,=,[us]#131603.0#9951.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#ml.movie_id=mk.movie_id,t.id=mc.movie_id,mc.company_type_id=ct.id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,t.id=mk.movie_id,mk.keyword_id=k.id,ml.movie_id=t.id#t.production_year,>,1950,cn.country_code,=,[de]#131603.0#14176.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#ml.movie_id=mk.movie_id,t.id=mc.movie_id,mc.company_type_id=ct.id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,t.id=mk.movie_id,mk.keyword_id=k.id,ml.movie_id=t.id#t.production_year,>,1950,cn.country_code,=,[de]#131052.0#11839.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#ml.movie_id=mk.movie_id,t.id=mc.movie_id,mc.company_type_id=ct.id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,t.id=mk.movie_id,mk.keyword_id=k.id,ml.movie_id=t.id#cn.country_code,=,nan,t.production_year,>,1950#133216.0#12341.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#ml.movie_id=mk.movie_id,t.id=mc.movie_id,mc.company_type_id=ct.id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,t.id=mk.movie_id,mk.keyword_id=k.id,ml.movie_id=t.id#t.production_year,>,1950,cn.country_code,=,[us]#131603.0#9951.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#ml.movie_id=mk.movie_id,t.id=mc.movie_id,mc.company_type_id=ct.id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,t.id=mk.movie_id,mk.keyword_id=k.id,ml.movie_id=t.id#t.production_year,>,1950,cn.country_code,=,[us]#131316.0#21395.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#ml.movie_id=mk.movie_id,t.id=mc.movie_id,mc.company_type_id=ct.id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,t.id=mk.movie_id,mk.keyword_id=k.id,ml.movie_id=t.id#cn.country_code,=,[jp],t.production_year,>,1950#131603.0#9951.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#ml.movie_id=mk.movie_id,t.id=mc.movie_id,mc.company_type_id=ct.id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,t.id=mk.movie_id,mk.keyword_id=k.id,ml.movie_id=t.id#cn.country_code,=,[gb],t.production_year,>,1950#131603.0#9951.0
